Index	X	Acquisition
168	2.02963489232287	49
169	2.05846236401317	50
170	2.08729004239349	29
171	2.11611793035805	39
172	2.14494603080107	44
173	2.17377434661677	40
174	2.20260288069938	42
175	2.2314316359431	52
176	2.26026061524217	43
177	2.2890898214908	50
178	2.31791925758321	48
179	2.34674892641363	38
180	2.37557883087627	36
181	2.40440897386536	51
182	2.43323935827512	39
183	2.46206998699976	41
184	2.49090086293351	37
185	2.51973198897059	41
186	2.54856336800523	45
187	2.57739500293163	43
188	2.60622689664402	47
189	2.63505905203662	44
190	2.66389147200366	61
191	2.69272415943935	47
192	2.72155711723791	50
193	2.75039034829356	53
194	2.77922385550054	66
195	2.80805764175304	49
196	2.83689170994531	45
197	2.86572606297155	51
198	2.89456070372599	51
199	2.92339563510285	54
200	2.95223085999635	43
201	2.9810663813007	51
202	3.00990220191014	45
203	3.03873832471888	66
204	3.06757475262114	47
205	3.09641148851115	46
206	3.12524853528311	55
207	3.15408589583126	48
208	3.18292357304982	46
209	3.211761569833	52
210	3.24059988907503	44
211	3.26943853367013	55
212	3.29827750651251	52
213	3.3271168104964	56
214	3.35595644851602	65
215	3.38479642346559	50
216	3.41363673823933	48
217	3.44247739573146	44
218	3.47131839883621	48
219	3.50015975044778	60
220	3.52900145346041	56
221	3.55784351076831	51
222	3.58668592526571	42
223	3.61552869984682	47
224	3.64437183740587	43
225	3.67321534083708	51
226	3.70205921303466	62
227	3.73090345689284	43
228	3.75974807530584	47
229	3.78859307116788	60
230	3.81743844737318	49
231	3.84628420681596	51
232	3.87513035239044	50
233	3.90397688699085	52
234	3.93282381351139	66
235	3.9616711348463	44
236	3.9905188538898	51
237	4.0193669735361	62
238	4.04821549667942	60
239	4.07706442621399	43
240	4.10591376503403	45
241	4.13476351603376	55
242	4.16361368210739	50
243	4.19246426614916	71
244	4.22131527105327	46
245	4.25016669971396	50
246	4.27901855502543	64
247	4.30787083988192	45
248	4.33672355717764	54
249	4.36557670980681	57
250	4.39443030066366	58
251	4.4232843326424	56
252	4.45213880863726	45
253	4.48099373154245	45
254	4.50984910425221	48
255	4.53870492966073	41
256	4.56756121066226	51
257	4.59641795015101	44
258	4.62527515102119	63
259	4.65413281616704	50
260	4.68299094848276	53
261	4.71184955086259	46
262	4.74070862620074	56
263	4.76956817739144	46
264	4.79842820732889	61
265	4.82728871890733	39
266	4.85614971502098	59
267	4.88501119856405	62
268	4.91387317243077	56
269	4.94273563951536	59
270	4.97159860271203	48
271	5.00046206491502	46
272	5.02932602901853	41
273	5.05819049791679	52
274	5.08705547450402	53
275	5.11592096167445	64
276	5.14478696232229	49
277	5.17365347934176	49
278	5.20252051562708	63
279	5.23138807407248	61
280	5.26025615757217	50
281	5.28912476902037	47
282	5.31799391131132	54
283	5.34686358733922	53
284	5.3757337999983	43
285	5.40460455218277	53
286	5.43347584678687	55
287	5.46234768670481	67
288	5.4912200748308	46
289	5.52009301405908	52
290	5.54896650728386	57
291	5.57784055739936	51
292	5.60671516729981	45
293	5.63559033987941	59
294	5.66446607803241	53
295	5.69334238465301	54
296	5.72221926263543	47
297	5.7510967148739	54
298	5.77997474426264	58
299	5.80885335369587	59
300	5.8377325460678	56
301	5.86661232427267	47
302	5.89549269120468	42
303	5.92437364975807	76
304	5.95325520282705	57
305	5.98213735330584	51
306	6.01102010408866	45
307	6.03990345806974	62
308	6.06878741814329	52
309	6.09767198720353	72
310	6.1265571681447	64
311	6.155442963861	72
312	6.18432937724665	63
313	6.21321641119588	63
314	6.24210406860292	48
315	6.27099235236197	60
316	6.29988126536726	61
317	6.32877081051301	68
318	6.35766099069344	64
319	6.38655180880278	72
320	6.41544326773523	75
321	6.44433537038503	48
322	6.4732281196464	75
323	6.50212151841355	67
324	6.5310155695807	57
325	6.55991027604209	66
326	6.58880564069191	81
327	6.61770166642441	61
328	6.64659835613379	47
329	6.67549571271429	90
330	6.70439373906011	80
331	6.73329243806548	83
332	6.76219181262462	69
333	6.79109186563176	74
334	6.81999259998111	64
335	6.84889401856689	61
336	6.87779612428332	77
337	6.90669892002463	76
338	6.93560240868504	83
