#Index	X	Acquisition
0	-2.81232614386501	3
1	-2.78350594966904	12
2	-2.75468575547306	46
3	-2.72586556127708	37
4	-2.6970453670811	32
5	-2.66822517288512	33
6	-2.63940497868915	37
7	-2.61058478449317	30
8	-2.58176459029719	32
9	-2.55294439610121	18
10	-2.52412420190523	44
11	-2.49530400770925	38
12	-2.46648381351328	35
13	-2.4376636193173	35
14	-2.40884342512132	41
15	-2.38002323092534	45
16	-2.35120303672936	33
17	-2.32238284253339	39
18	-2.29356264833741	33
19	-2.26474245414143	33
20	-2.23592225994545	33
21	-2.20710206574947	38
22	-2.1782818715535	45
23	-2.14946167735752	35
24	-2.12064148316154	37
25	-2.09182128896556	40
26	-2.06300109476958	43
27	-2.03418090057361	30
28	-2.00536070637763	36
29	-1.97654051218165	35
30	-1.94772031798567	25
31	-1.91890012378969	35
32	-1.89007992959371	37
33	-1.86125973539774	33
34	-1.83243954120176	31
35	-1.80361934700578	41
36	-1.7747991528098	36
37	-1.74597895861382	36
38	-1.71715876441785	33
39	-1.68833857022187	35
40	-1.65951837602589	43
41	-1.63069818182991	32
42	-1.60187798763393	34
43	-1.57305779343796	42
44	-1.54423759924198	43
45	-1.515417405046	30
46	-1.48659721085002	26
47	-1.45777701665404	29
48	-1.42895682245807	36
49	-1.40013662826209	42
50	-1.37131643406611	38
51	-1.34249623987013	32
52	-1.31367604567415	25
53	-1.28485585147817	24
54	-1.2560356572822	40
55	-1.22721546308622	38
56	-1.19839526889024	31
57	-1.16957507469426	41
58	-1.14075488049828	46
59	-1.11193468630231	41
60	-1.08311449210633	48
61	-1.05429429791035	36
62	-1.02547410371437	36
63	-0.996653909518394	50
64	-0.967833715322416	39
65	-0.939013521126438	28
66	-0.910193326930459	34
67	-0.881373132734481	37
68	-0.852552938538503	30
69	-0.823732744342525	34
70	-0.794912550146547	40
71	-0.766092355950569	41
72	-0.737272161754591	28
73	-0.708451967558613	52
74	-0.679631773362635	30
75	-0.650811579166657	32
76	-0.621991384970679	27
77	-0.5931711907747	33
78	-0.564350996578722	32
79	-0.535530802382744	23
80	-0.506710608186766	43
81	-0.477890413990788	39
82	-0.44907021979481	30
83	-0.420250025598832	37
84	-0.391429831402853	43
85	-0.362609637206876	37
86	-0.333789443010898	30
87	-0.30496924881492	39
88	-0.276149054618941	42
89	-0.247328860422963	28
90	-0.218508666226985	31
91	-0.189688472031007	35
92	-0.160868277835029	45
93	-0.132048083639051	24
94	-0.103227889443073	42
95	-0.0744076952470945	34
96	-0.0455875010511164	38
97	-0.0167673068551383	36
98	0.0120528873752517	32
99	0.0408730829026909	42
100	0.0696932825246999	33
101	0.0985134891354989	36
102	0.12733370562931	33
103	0.156153934900352	38
104	0.184974179842847	41
105	0.213794443351015	38
106	0.242614728319078	23
107	0.271435037641255	45
108	0.300255374211767	32
109	0.329075740924835	32
110	0.35789614067468	42
111	0.386716576355523	38
112	0.415537050861583	39
113	0.444357567087083	36
114	0.473178127926242	40
115	0.501998736273281	31
116	0.530819395022421	34
117	0.559640107067882	35
118	0.588460875303886	44
119	0.617281702624653	33
120	0.646102591924404	44
121	0.674923546097359	42
122	0.703744568037739	40
123	0.732565660639765	55
124	0.761386826797657	46
125	0.790208069405636	43
126	0.819029391357924	46
127	0.84785079554874	50
128	0.876672284872305	35
129	0.90549386222284	29
130	0.934315530494566	46
131	0.963137292581703	38
132	0.991959151378472	33
133	1.02078110977909	40
134	1.04960317067779	35
135	1.07842533696878	44
136	1.10724761154628	52
137	1.13606999730452	45
138	1.16489249713772	41
139	1.19371511394009	47
140	1.22253785060586	33
141	1.25136071002925	30
142	1.28018369510448	35
143	1.30900680872576	31
144	1.33783005378733	41
145	1.3666534331834	39
146	1.39547694980819	34
147	1.42430060655592	45
148	1.45312440632082	42
149	1.4819483519971	37
150	1.51077244647898	39
151	1.53959669266069	42
152	1.56842109343645	45
153	1.59724565170047	50
154	1.62607037034698	50
155	1.6548952522702	36
156	1.68372030036434	39
157	1.71254551752364	54
158	1.74137090664231	52
159	1.77019647061456	35
160	1.79902221233463	44
161	1.82784813469673	35
162	1.85667424059508	27
163	1.88550053292391	47
164	1.91432701457743	43
165	1.94315368844987	41
166	1.97198055743544	34
167	2.00080762442837	30
168	2.02963489232287	35
169	2.05846236401317	46
170	2.08729004239349	46
171	2.11611793035805	34
172	2.14494603080107	47
173	2.17377434661677	51
174	2.20260288069938	36
175	2.2314316359431	55
176	2.26026061524217	37
177	2.2890898214908	48
178	2.31791925758321	47
179	2.34674892641363	48
180	2.37557883087627	45
181	2.40440897386536	56
182	2.43323935827512	38
183	2.46206998699976	58
184	2.49090086293351	39
185	2.51973198897059	54
186	2.54856336800523	68
187	2.57739500293163	56
188	2.60622689664402	38
189	2.63505905203662	56
190	2.66389147200366	62
191	2.69272415943935	54
192	2.72155711723791	49
193	2.75039034829356	64
194	2.77922385550054	54
195	2.80805764175304	49
196	2.83689170994531	49
197	2.86572606297155	50
198	2.89456070372599	50
199	2.92339563510285	53
200	2.95223085999635	54
201	2.9810663813007	36
202	3.00990220191014	72
203	3.03873832471888	62
204	3.06757475262114	49
205	3.09641148851115	44
206	3.12524853528311	52
207	3.15408589583126	56
208	3.18292357304982	53
209	3.211761569833	63
210	3.24059988907503	45
211	3.26943853367013	55
212	3.29827750651251	48
213	3.3271168104964	52
214	3.35595644851602	40
215	3.38479642346559	55
216	3.41363673823933	45
217	3.44247739573146	46
218	3.47131839883621	46
219	3.50015975044778	47
220	3.52900145346041	61
221	3.55784351076831	53
222	3.58668592526571	52
223	3.61552869984682	34
224	3.64437183740587	56
225	3.67321534083708	73
226	3.70205921303466	51
227	3.73090345689284	47
228	3.75974807530584	57
229	3.78859307116788	42
230	3.81743844737318	51
231	3.84628420681596	49
232	3.87513035239044	52
233	3.90397688699085	62
234	3.93282381351139	56
235	3.9616711348463	49
236	3.9905188538898	55
237	4.0193669735361	58
238	4.04821549667942	46
239	4.07706442621399	55
240	4.10591376503403	41
241	4.13476351603376	46
242	4.16361368210739	51
243	4.19246426614916	49
244	4.22131527105327	66
245	4.25016669971396	56
246	4.27901855502543	40
247	4.30787083988192	47
248	4.33672355717764	52
249	4.36557670980681	39
250	4.39443030066366	46
251	4.4232843326424	57
252	4.45213880863726	46
253	4.48099373154245	48
254	4.50984910425221	51
255	4.53870492966073	53
256	4.56756121066226	45
257	4.59641795015101	39
258	4.62527515102119	62
259	4.65413281616704	59
260	4.68299094848276	41
261	4.71184955086259	45
262	4.74070862620074	51
263	4.76956817739144	50
264	4.79842820732889	44
265	4.82728871890733	46
266	4.85614971502098	54
267	4.88501119856405	53
268	4.91387317243077	46
269	4.94273563951536	44
270	4.97159860271203	44
271	5.00046206491502	36
272	5.02932602901853	40
273	5.05819049791679	60
274	5.08705547450402	53
275	5.11592096167445	51
276	5.14478696232229	50
277	5.17365347934176	41
278	5.20252051562708	51
279	5.23138807407248	50
280	5.26025615757217	52
281	5.28912476902037	54
282	5.31799391131132	56
283	5.34686358733922	61
284	5.3757337999983	49
285	5.40460455218277	60
286	5.43347584678687	59
287	5.46234768670481	59
288	5.4912200748308	59
289	5.52009301405908	59
290	5.54896650728386	49
291	5.57784055739936	51
292	5.60671516729981	43
293	5.63559033987941	57
294	5.66446607803241	57
295	5.69334238465301	58
296	5.72221926263543	47
297	5.7510967148739	55
298	5.77997474426264	52
299	5.80885335369587	44
300	5.8377325460678	58
301	5.86661232427267	55
302	5.89549269120468	71
303	5.92437364975807	52
304	5.95325520282705	69
305	5.98213735330584	69
306	6.01102010408866	54
307	6.03990345806974	61
308	6.06878741814329	55
309	6.09767198720353	55
310	6.1265571681447	69
311	6.155442963861	64
312	6.18432937724665	57
313	6.21321641119588	72
314	6.24210406860292	71
315	6.27099235236197	59
316	6.29988126536726	55
317	6.32877081051301	68
318	6.35766099069344	62
319	6.38655180880278	57
320	6.41544326773523	63
321	6.44433537038503	58
322	6.4732281196464	67
323	6.50212151841355	74
324	6.5310155695807	59
325	6.55991027604209	66
326	6.58880564069191	73
327	6.61770166642441	60
328	6.64659835613379	77
329	6.67549571271429	58
330	6.70439373906011	58
331	6.73329243806548	63
332	6.76219181262462	73
333	6.79109186563176	89
334	6.81999259998111	81
335	6.84889401856689	87
336	6.87779612428332	79
337	6.90669892002463	74
338	6.93560240868504	83
339	6.96450659315876	78
340	6.99341147634002	94
341	7.02231706112303	99
342	7.05122335040202	84
343	7.08013034707121	91
344	7.10903805402482	88
345	7.13794647415707	93
346	7.16685561036218	81
347	7.19576546553438	100
348	7.22467604256787	107
349	7.25358734435689	122
350	7.28249937379565	116
351	7.31141213377838	103
352	7.34032562719929	143
353	7.3692398569526	133
354	7.39815482593255	150
355	7.42707053703333	168
356	7.45598699314919	189
357	7.48490419717434	199
358	7.51382215200299	241
359	7.54274086052938	232
360	7.57166032564771	276
361	7.60058055025222	304
362	7.62950153723711	365
363	7.65842328949662	418
364	7.68734580992497	522
365	7.71626910141637	751
366	7.74519316686504	1080
367	7.77411800916521	1512
368	7.80304363121109	1861
369	7.83197003589691	2297
370	7.86089722611689	2732
371	7.88982520476524	3068
372	7.9187539747362	3519
373	7.94768353892397	3947
374	7.97661390022279	4213
375	8.00554506152686	4543
376	8.03447702573042	4940
377	8.06340979572768	5099
378	8.09234337441286	5499
379	8.12127776468019	5562
380	8.15021296942388	5807
381	8.17914899153815	5845
382	8.20808583391724	6018
