#Index	X	Acquisition
0	-2.81232614386501	9
1	-2.78350594966904	32
2	-2.75468575547306	31
3	-2.72586556127708	34
4	-2.6970453670811	44
5	-2.66822517288512	32
6	-2.63940497868915	47
7	-2.61058478449317	35
8	-2.58176459029719	33
9	-2.55294439610121	46
10	-2.52412420190523	26
11	-2.49530400770925	30
12	-2.46648381351328	27
13	-2.4376636193173	35
14	-2.40884342512132	41
15	-2.38002323092534	39
16	-2.35120303672936	45
17	-2.32238284253339	24
18	-2.29356264833741	26
19	-2.26474245414143	34
20	-2.23592225994545	28
21	-2.20710206574947	45
22	-2.1782818715535	41
23	-2.14946167735752	33
24	-2.12064148316154	43
25	-2.09182128896556	26
26	-2.06300109476958	47
27	-2.03418090057361	27
28	-2.00536070637763	31
29	-1.97654051218165	37
30	-1.94772031798567	37
31	-1.91890012378969	43
32	-1.89007992959371	39
33	-1.86125973539774	37
34	-1.83243954120176	34
35	-1.80361934700578	35
36	-1.7747991528098	37
37	-1.74597895861382	46
38	-1.71715876441785	38
39	-1.68833857022187	37
40	-1.65951837602589	29
41	-1.63069818182991	38
42	-1.60187798763393	24
43	-1.57305779343796	40
44	-1.54423759924198	36
45	-1.515417405046	32
46	-1.48659721085002	35
47	-1.45777701665404	32
48	-1.42895682245807	41
49	-1.40013662826209	41
50	-1.37131643406611	32
51	-1.34249623987013	31
52	-1.31367604567415	36
53	-1.28485585147817	28
54	-1.2560356572822	37
55	-1.22721546308622	28
56	-1.19839526889024	31
57	-1.16957507469426	41
58	-1.14075488049828	48
59	-1.11193468630231	33
60	-1.08311449210633	35
61	-1.05429429791035	28
62	-1.02547410371437	41
63	-0.996653909518394	46
64	-0.967833715322416	37
65	-0.939013521126438	37
66	-0.910193326930459	36
67	-0.881373132734481	42
68	-0.852552938538503	38
69	-0.823732744342525	44
70	-0.794912550146547	33
71	-0.766092355950569	43
72	-0.737272161754591	33
73	-0.708451967558613	39
74	-0.679631773362635	34
75	-0.650811579166657	40
76	-0.621991384970679	48
77	-0.5931711907747	33
78	-0.564350996578722	26
79	-0.535530802382744	38
80	-0.506710608186766	29
81	-0.477890413990788	37
82	-0.44907021979481	33
83	-0.420250025598832	35
84	-0.391429831402853	57
85	-0.362609637206876	26
86	-0.333789443010898	37
87	-0.30496924881492	21
88	-0.276149054618941	41
89	-0.247328860422963	49
90	-0.218508666226985	42
91	-0.189688472031007	33
92	-0.160868277835029	44
93	-0.132048083639051	42
94	-0.103227889443073	35
95	-0.0744076952470945	36
96	-0.0455875010511164	35
97	-0.0167673068551383	32
98	0.0120528873752517	28
99	0.0408730829026909	31
100	0.0696932825246999	40
101	0.0985134891354989	38
102	0.12733370562931	38
103	0.156153934900352	38
104	0.184974179842847	31
105	0.213794443351015	39
106	0.242614728319078	28
107	0.271435037641255	35
108	0.300255374211767	35
109	0.329075740924835	37
110	0.35789614067468	44
111	0.386716576355523	41
112	0.415537050861583	43
113	0.444357567087083	41
114	0.473178127926242	34
115	0.501998736273281	43
116	0.530819395022421	55
117	0.559640107067882	66
118	0.588460875303886	67
119	0.617281702624653	62
120	0.646102591924404	60
121	0.674923546097359	58
122	0.703744568037739	44
123	0.732565660639765	51
124	0.761386826797657	55
125	0.790208069405636	38
126	0.819029391357924	44
127	0.84785079554874	45
128	0.876672284872305	38
129	0.90549386222284	39
130	0.934315530494566	54
131	0.963137292581703	44
132	0.991959151378472	49
133	1.02078110977909	44
134	1.04960317067779	37
135	1.07842533696878	35
136	1.10724761154628	47
137	1.13606999730452	44
138	1.16489249713772	25
139	1.19371511394009	39
140	1.22253785060586	35
141	1.25136071002925	38
142	1.28018369510448	46
143	1.30900680872576	42
144	1.33783005378733	36
145	1.3666534331834	35
146	1.39547694980819	48
147	1.42430060655592	40
148	1.45312440632082	60
149	1.4819483519971	48
150	1.51077244647898	32
151	1.53959669266069	44
152	1.56842109343645	49
153	1.59724565170047	39
154	1.62607037034698	46
155	1.6548952522702	50
156	1.68372030036434	42
157	1.71254551752364	41
158	1.74137090664231	53
159	1.77019647061456	40
160	1.79902221233463	58
161	1.82784813469673	40
162	1.85667424059508	41
163	1.88550053292391	55
164	1.91432701457743	43
165	1.94315368844987	35
166	1.97198055743544	49
167	2.00080762442837	37
168	2.02963489232287	37
169	2.05846236401317	28
170	2.08729004239349	50
171	2.11611793035805	46
172	2.14494603080107	40
173	2.17377434661677	33
174	2.20260288069938	43
175	2.2314316359431	44
176	2.26026061524217	38
177	2.2890898214908	48
178	2.31791925758321	50
179	2.34674892641363	37
180	2.37557883087627	51
181	2.40440897386536	43
182	2.43323935827512	45
183	2.46206998699976	46
184	2.49090086293351	43
185	2.51973198897059	37
186	2.54856336800523	39
187	2.57739500293163	50
188	2.60622689664402	40
189	2.63505905203662	56
190	2.66389147200366	51
191	2.69272415943935	50
192	2.72155711723791	58
193	2.75039034829356	60
194	2.77922385550054	59
195	2.80805764175304	53
196	2.83689170994531	58
197	2.86572606297155	53
198	2.89456070372599	63
199	2.92339563510285	59
200	2.95223085999635	70
201	2.9810663813007	48
202	3.00990220191014	46
203	3.03873832471888	53
204	3.06757475262114	63
205	3.09641148851115	53
206	3.12524853528311	43
207	3.15408589583126	37
208	3.18292357304982	35
209	3.211761569833	52
210	3.24059988907503	61
211	3.26943853367013	51
212	3.29827750651251	64
213	3.3271168104964	59
214	3.35595644851602	42
215	3.38479642346559	48
216	3.41363673823933	56
217	3.44247739573146	58
218	3.47131839883621	44
219	3.50015975044778	63
220	3.52900145346041	51
221	3.55784351076831	54
222	3.58668592526571	46
223	3.61552869984682	54
224	3.64437183740587	53
225	3.67321534083708	53
226	3.70205921303466	37
227	3.73090345689284	61
228	3.75974807530584	39
229	3.78859307116788	53
230	3.81743844737318	48
231	3.84628420681596	46
232	3.87513035239044	61
233	3.90397688699085	49
234	3.93282381351139	49
235	3.9616711348463	50
236	3.9905188538898	50
237	4.0193669735361	57
238	4.04821549667942	35
239	4.07706442621399	51
240	4.10591376503403	48
241	4.13476351603376	43
242	4.16361368210739	47
243	4.19246426614916	45
244	4.22131527105327	54
245	4.25016669971396	46
246	4.27901855502543	45
247	4.30787083988192	63
248	4.33672355717764	55
249	4.36557670980681	52
250	4.39443030066366	43
251	4.4232843326424	41
252	4.45213880863726	44
253	4.48099373154245	47
254	4.50984910425221	41
255	4.53870492966073	46
256	4.56756121066226	53
257	4.59641795015101	54
258	4.62527515102119	54
259	4.65413281616704	68
260	4.68299094848276	58
261	4.71184955086259	52
262	4.74070862620074	60
263	4.76956817739144	43
264	4.79842820732889	45
265	4.82728871890733	56
266	4.85614971502098	49
267	4.88501119856405	42
268	4.91387317243077	45
269	4.94273563951536	57
270	4.97159860271203	48
271	5.00046206491502	45
272	5.02932602901853	53
273	5.05819049791679	58
274	5.08705547450402	48
275	5.11592096167445	49
276	5.14478696232229	53
277	5.17365347934176	46
278	5.20252051562708	53
279	5.23138807407248	60
280	5.26025615757217	61
281	5.28912476902037	56
282	5.31799391131132	52
283	5.34686358733922	48
284	5.3757337999983	57
285	5.40460455218277	60
286	5.43347584678687	50
287	5.46234768670481	60
288	5.4912200748308	50
289	5.52009301405908	52
290	5.54896650728386	66
291	5.57784055739936	54
292	5.60671516729981	61
293	5.63559033987941	54
294	5.66446607803241	48
295	5.69334238465301	60
296	5.72221926263543	52
297	5.7510967148739	55
298	5.77997474426264	54
299	5.80885335369587	42
300	5.8377325460678	56
301	5.86661232427267	51
302	5.89549269120468	56
303	5.92437364975807	76
304	5.95325520282705	58
305	5.98213735330584	60
306	6.01102010408866	50
307	6.03990345806974	61
308	6.06878741814329	52
309	6.09767198720353	45
310	6.1265571681447	59
311	6.155442963861	54
312	6.18432937724665	66
313	6.21321641119588	63
314	6.24210406860292	71
315	6.27099235236197	50
316	6.29988126536726	59
317	6.32877081051301	71
318	6.35766099069344	53
319	6.38655180880278	53
320	6.41544326773523	66
321	6.44433537038503	65
322	6.4732281196464	68
323	6.50212151841355	58
324	6.5310155695807	84
325	6.55991027604209	70
326	6.58880564069191	81
327	6.61770166642441	74
328	6.64659835613379	75
329	6.67549571271429	74
330	6.70439373906011	82
331	6.73329243806548	74
332	6.76219181262462	81
333	6.79109186563176	77
334	6.81999259998111	93
335	6.84889401856689	79
336	6.87779612428332	70
337	6.90669892002463	82
338	6.93560240868504	85
339	6.96450659315876	76
340	6.99341147634002	85
341	7.02231706112303	101
342	7.05122335040202	79
343	7.08013034707121	104
344	7.10903805402482	103
345	7.13794647415707	94
346	7.16685561036218	93
347	7.19576546553438	113
348	7.22467604256787	93
349	7.25358734435689	101
350	7.28249937379565	90
351	7.31141213377838	121
352	7.34032562719929	110
353	7.3692398569526	133
354	7.39815482593255	121
355	7.42707053703333	157
356	7.45598699314919	174
357	7.48490419717434	196
358	7.51382215200299	195
359	7.54274086052938	248
360	7.57166032564771	271
361	7.60058055025222	328
362	7.62950153723711	344
363	7.65842328949662	459
364	7.68734580992497	547
365	7.71626910141637	795
366	7.74519316686504	1170
367	7.77411800916521	1550
368	7.80304363121109	1915
369	7.83197003589691	2313
370	7.86089722611689	2764
371	7.88982520476524	3173
372	7.9187539747362	3555
373	7.94768353892397	3893
374	7.97661390022279	4298
375	8.00554506152686	4551
376	8.03447702573042	4842
377	8.06340979572768	5200
378	8.09234337441286	5351
379	8.12127776468019	5544
380	8.15021296942388	5744
381	8.17914899153815	5890
382	8.20808583391724	6023
383	8.23702349945534	6162
384	8.2659619910467	6198
385	8.29490131158552	6186
386	8.32384146396603	6177
387	8.35278245108245	6129
388	8.381724275829	6247
389	8.4106669410999	6150
390	8.43961044978938	6188
391	8.46855480479164	6149
392	8.49750000900092	6315
393	8.52644606531143	6014
394	8.5553929766174	6113
395	8.58434074581304	6158
396	8.61328937579257	6035
397	8.64223886945022	5922
398	8.67118922968021	6140
399	8.70014045937675	6142
400	8.72909256143408	6116
401	8.7580455387464	5887
402	8.78699939420795	5961
403	8.81595413071293	6004
404	8.84490975115557	5974
405	8.8738662584301	6211
406	8.90282365543073	5951
407	8.93178194505168	6025
408	8.96074113018717	6084
409	8.98970121373143	5993
410	9.01866219857868	5938
411	9.04762408762313	5779
412	9.07658688375901	5797
413	9.10555058988053	5817
414	9.13451520888193	5795
415	9.16348074365741	5789
416	9.1924471971012	5842
417	9.22141457210752	5872
418	9.25038287157059	5737
419	9.27935209838464	5969
420	9.30832225544387	5722
421	9.33729334564252	5825
422	9.3662653718748	5857
423	9.39523833703494	5708
424	9.42421224401715	5780
425	9.45318709571566	5854
426	9.48216289502468	5741
427	9.51113964483844	5797
428	9.54011734805116	5714
429	9.56909600755706	5635
430	9.59807562625035	5739
431	9.62705620702527	5638
432	9.65603775277603	5655
433	9.68502026639684	5746
434	9.71400375078194	5575
435	9.74298820882554	5664
436	9.77197364342187	5748
437	9.80096005746514	5830
438	9.82994745384957	5613
439	9.85893583546939	5715
440	9.88792520521882	5716
441	9.91691556599207	5675
442	9.94590692068337	5733
443	9.97489927218694	5737
444	10.003892623397	5704
445	10.0328869772078	5727
446	10.0618823365135	5706
447	10.0908787042083	5634
448	10.1198760831865	5686
449	10.1488744763423	5702
450	10.17787388657	5891
451	10.2068743167636	5686
452	10.2358757698175	5771
453	10.2648782486259	5693
454	10.293881756083	5674
455	10.322886295083	5657
456	10.3518918685201	5632
457	10.3808984792886	5651
458	10.4099061302827	5547
459	10.4389148243966	5810
460	10.4679245645245	5878
461	10.4969353535606	5804
462	10.5259471943992	5662
463	10.5549600899345	5674
464	10.5839740430607	5644
465	10.612989056672	5683
466	10.6420051336626	5717
467	10.6710222769268	5669
468	10.7000404893588	5769
469	10.7290597738528	5742
470	10.7580801333031	5686
471	10.7871015706037	5645
472	10.8161240886491	5662
473	10.8451476903333	5698
474	10.8741723785507	5723
475	10.9031981561953	5638
476	10.9322250261616	5696
477	10.9612529913436	5752
478	10.9902820546356	5584
479	11.0193122189318	5551
480	11.0483434871264	5524
481	11.0773758621137	5724
482	11.1064093467879	5741
483	11.1354439440431	5726
484	11.1644796567737	5690
485	11.1935164878738	5671
486	11.2225544402377	5718
487	11.2515935167596	5693
488	11.2806337203336	5660
489	11.3096750538541	5699
490	11.3387175202152	5703
491	11.3677611223112	5767
492	11.3968058630363	5675
493	11.4258517452846	5706
494	11.4548987719505	5705
495	11.4839469459281	5854
496	11.5129962701117	5662
497	11.5420467473955	5782
498	11.5710983806737	5802
499	11.6001511728405	5706
500	11.6292051267902	5770
501	11.6582602454169	5824
502	11.6873165316149	5826
503	11.7163739882785	5822
504	11.7454326183017	5827
505	11.7744924245789	5784
506	11.8035534100043	5768
507	11.8326155774721	5900
508	11.8616789298765	5881
509	11.8907434701117	5789
510	11.919809201072	5806
511	11.9488761256515	5838
512	11.9779442467446	5903
513	12.0070135672454	5951
514	12.0360840900481	5898
515	12.0651558180469	5821
516	12.0942287541362	5804
517	12.12330290121	5919
518	12.1523782621627	5890
519	12.1814548398884	5948
520	12.2105326372813	5956
521	12.2396116572358	5775
522	12.2686919026459	6004
523	12.297773376406	5862
524	12.3268560814102	6033
525	12.3559400205528	5945
526	12.385025196728	5858
527	12.4141116128299	5934
528	12.443199271753	5911
529	12.4722881763912	5935
530	12.5013783296389	5851
531	12.5304697343903	6019
532	12.5595623935396	5978
533	12.5886563099811	5858
534	12.6177514866089	5953
535	12.6468479263173	6013
536	12.6759456320004	6055
537	12.7050446065526	6034
538	12.734144852868	5948
539	12.7632463738409	5878
540	12.7923491723654	5800
541	12.8214532513359	5845
542	12.8505586136464	6025
543	12.8796652621913	5866
544	12.9087731998648	6041
545	12.937882429561	5961
546	12.9669929541743	5792
547	12.9961047765987	5927
548	13.0252178997286	5912
549	13.0543323264582	5959
550	13.0834480596816	5978
551	13.1125651022931	6001
552	13.141683457187	6048
553	13.1708031272574	5855
554	13.1999241153986	5825
555	13.2290464245047	5861
556	13.2581700574701	5893
557	13.2872950171889	5803
558	13.3164213065554	6010
559	13.3455489284637	5989
560	13.3746778858081	5910
561	13.4038081814828	5906
562	13.432939818382	5836
563	13.4620727994	5897
564	13.491207127431	5979
565	13.5203428053691	5820
566	13.5494798361087	6042
567	13.5786182225439	5987
568	13.607757967569	6005
569	13.6368990740781	6024
570	13.6660415449656	5844
571	13.6951853831255	5909
572	13.7243305914522	5880
