Index	X	Acquisition
0	-2.81232614386501	6
1	-2.78350594966904	21
2	-2.75468575547306	44
3	-2.72586556127708	24
4	-2.6970453670811	37
5	-2.66822517288512	28
6	-2.63940497868915	47
7	-2.61058478449317	32
8	-2.58176459029719	31
9	-2.55294439610121	24
10	-2.52412420190523	27
11	-2.49530400770925	36
12	-2.46648381351328	38
13	-2.4376636193173	39
14	-2.40884342512132	39
15	-2.38002323092534	31
16	-2.35120303672936	35
17	-2.32238284253339	24
18	-2.29356264833741	51
19	-2.26474245414143	35
20	-2.23592225994545	34
21	-2.20710206574947	32
22	-2.1782818715535	53
23	-2.14946167735752	34
24	-2.12064148316154	36
25	-2.09182128896556	31
26	-2.06300109476958	43
27	-2.03418090057361	33
28	-2.00536070637763	38
29	-1.97654051218165	41
30	-1.94772031798567	38
31	-1.91890012378969	31
32	-1.89007992959371	32
33	-1.86125973539774	25
34	-1.83243954120176	34
35	-1.80361934700578	27
36	-1.7747991528098	43
37	-1.74597895861382	35
38	-1.71715876441785	27
39	-1.68833857022187	30
40	-1.65951837602589	26
41	-1.63069818182991	35
42	-1.60187798763393	41
43	-1.57305779343796	27
44	-1.54423759924198	42
45	-1.515417405046	36
46	-1.48659721085002	30
47	-1.45777701665404	43
48	-1.42895682245807	28
49	-1.40013662826209	30
50	-1.37131643406611	37
51	-1.34249623987013	37
52	-1.31367604567415	37
53	-1.28485585147817	41
54	-1.2560356572822	34
55	-1.22721546308622	40
56	-1.19839526889024	36
57	-1.16957507469426	36
58	-1.14075488049828	38
59	-1.11193468630231	30
60	-1.08311449210633	30
61	-1.05429429791035	32
62	-1.02547410371437	32
63	-0.996653909518394	30
64	-0.967833715322416	37
65	-0.939013521126438	27
66	-0.910193326930459	36
67	-0.881373132734481	50
68	-0.852552938538503	36
69	-0.823732744342525	29
70	-0.794912550146547	37
71	-0.766092355950569	32
72	-0.737272161754591	42
73	-0.708451967558613	27
74	-0.679631773362635	35
75	-0.650811579166657	33
76	-0.621991384970679	45
77	-0.5931711907747	39
78	-0.564350996578722	28
79	-0.535530802382744	30
80	-0.506710608186766	38
81	-0.477890413990788	41
82	-0.44907021979481	33
83	-0.420250025598832	31
84	-0.391429831402853	31
85	-0.362609637206876	28
86	-0.333789443010898	33
87	-0.30496924881492	31
88	-0.276149054618941	39
89	-0.247328860422963	22
90	-0.218508666226985	45
91	-0.189688472031007	35
92	-0.160868277835029	42
93	-0.132048083639051	27
94	-0.103227889443073	40
95	-0.0744076952470945	34
96	-0.0455875010511164	36
97	-0.0167673068551383	33
98	0.0120528873752517	41
99	0.0408730829026909	37
