 8.2098     6310.04
 8.2389     6464.46
 8.2681     6448.40
 8.2972     6545.84
 8.3264     6586.08
 8.3556     6556.60
 8.3847     6678.51
 8.4139     6622.93
 8.4430     6746.88
 8.4722     6685.11
 8.5014     6659.58
 8.5305     6588.08
 8.5597     6433.34
 8.5888     6551.42
 8.6180     6540.03
 8.6472     6488.58
 8.6763     6466.04
 8.7055     6379.98
 8.7346     6346.97
 8.7638     6314.12
 8.7930     6409.19
 8.8221     6402.74
 8.8513     6409.94
 8.8804     6361.07
 8.9096     6303.39
 8.9388     6416.17
 8.9679     6294.17
 8.9971     6299.09
 9.0262     6243.47
 9.0554     6286.64
 9.0846     6236.37
 9.1137     6168.11
 9.1429     6163.01
 9.1720     6117.25
 9.2012     6107.13
 9.2304     6109.97
 9.2595     6213.79
 9.2887     6190.18
 9.3178     6079.22
 9.3470     6102.59
 9.3762     6053.06
 9.4053     6072.59
 9.4345     6077.29
 9.4636     6016.43
 9.4928     5962.12
 9.5220     5994.69
 9.5511     5981.62
 9.5803     6006.68
 9.6094     6081.82
 9.6386     6046.76
 9.6678     6011.49
 9.6969     6006.82
 9.7261     6061.87
 9.7552     6078.23
 9.7844     6053.25
 9.8136     6059.91
 9.8427     5996.15
 9.8719     5878.62
 9.9010     5946.88
 9.9302     5906.35
 9.9594     5952.37
 9.9885     6000.46
10.0177     5955.02
10.0468     5941.93
10.0760     6010.37
10.1052     5994.78
10.1343     5945.20
10.1635     5898.41
10.1926     5932.30
10.2218     5974.20
10.2510     5956.28
10.2801     5886.34
10.3093     5885.33
10.3384     5895.25
10.3676     5879.09
10.3968     5968.11
10.4259     6004.64
10.4551     5960.23
10.4842     6069.96
10.5134     6041.32
10.5426     5946.74
10.5717     5956.72
10.6009     5932.28
10.6300     5802.08
10.6592     5889.45
10.6884     6012.16
10.7175     5964.02
10.7467     5939.76
10.7758     5863.27
10.8050     5810.83
10.8342     5900.86
10.8633     5921.57
10.8925     6007.97
10.9216     5995.71
10.9508     5938.53
10.9800     5865.00
11.0091     5831.29
11.0383     5907.75
11.0674     5978.29
11.0966     5969.33
11.1258     5998.29
11.1549     5945.76
11.1841     5947.29
11.2132     6022.86
11.2424     5912.79
11.2716     5897.10
11.3007     5967.21
11.3299     6023.91
11.3590     6053.40
11.3882     6097.66
11.4174     5966.61
11.4465     5838.64
11.4757     5936.38
11.5048     6038.25
11.5340     5912.19
11.5632     6024.93
11.5923     6127.84
11.6215     6126.52
11.6506     6088.17
11.6798     6041.79
11.7090     6183.22
11.7381     6077.61
11.7673     5985.37
11.7964     6053.88
11.8256     6203.42
11.8548     6251.59
11.8839     6132.52
11.9131     6093.98
11.9422     6156.68
11.9714     6050.64
12.0006     6102.48
12.0297     6065.91
12.0589     6169.41
12.0880     6173.71
12.1172     6206.13
12.1464     6253.44
12.1755     6129.55
12.2047     6317.78
12.2338     6172.30
12.2630     6195.56
12.2922     6197.03
12.3213     6152.17
12.3505     6231.52
12.3796     6164.89
12.4088     6205.36
12.4380     6202.11
12.4671     6164.97
12.4963     6116.93
12.5254     6296.32
12.5546     6172.15
12.5838     6230.81
12.6129     6183.42
12.6421     6182.53
12.6712     6191.34
12.7004     6307.56
12.7296     6240.59
12.7587     6160.43
12.7879     6137.35
12.8170     6106.62
12.8462     6169.31
12.8754     6128.62
12.9045     6135.21
12.9337     6184.72
12.9628     6121.92
12.9920     6106.99
13.0212     6267.12
13.0503     6269.35
13.0795     6268.02
13.1086     6196.06
13.1378     6137.75
13.1670     6248.14
13.1961     6180.10
13.2253     6319.55
13.2544     6256.77
13.2836     6172.18
13.3128     6088.18
13.3419     6148.41
13.3711     6159.49
13.4002     6058.60
13.4294     6012.35
13.4586     6193.95
13.4877     6289.93
13.5169     6171.97
13.5460     6167.55
13.5752     6254.09
13.6044     6205.61
13.6335     6031.07
13.6627     6014.87
13.6918     6140.52
13.7210     6237.65
13.7502     6234.92
13.7793     6030.41
13.8085     6134.19
13.8376     6047.56
13.8668     6084.52
13.8960     6113.63
13.9251     6389.34
13.9543     6290.85
13.9834     6168.15
14.0126     6254.30
14.0418     6079.60
14.0709     6197.35
14.1001     6153.08
14.1292     6265.84
14.1584     6265.25
14.1876     6217.95
14.2167     6284.50
14.2459     6150.10
14.2750     6184.21
14.3042     6187.53
14.3334     6098.25
14.3625     6291.60
14.3917     6343.90
14.4208     6273.18
14.4500     6131.43
14.4792     6276.49
14.5083     6255.80
14.5375     6352.51
14.5666     6298.47
14.5958     6280.00
14.6250     6288.09
14.6541     6142.10
14.6833     6141.70
14.7124     6139.53
14.7416     6183.65
14.7708     6323.48
14.7999     6244.39
14.8291     6289.81
14.8582     6212.97
14.8874     6330.86
14.9166     6207.93
14.9457     6194.78
14.9749     6250.31
15.0040     6217.96
15.0332     6205.21
15.0624     6228.59
15.0915     6245.20
15.1207     6150.97
15.1498     6199.71
15.1790     6140.05
15.2082     6113.90
15.2373     6269.36
15.2665     6193.06
15.2956     6250.88
15.3248     6183.87
15.3540     6197.06
15.3831     6226.01
15.4123     6150.46
15.4414     6268.87
15.4706     6240.29
15.4998     6395.72
15.5289     6278.93
15.5581     6114.00
15.5872     6089.15
15.6164     6241.15
15.6456     6164.62
15.6747     6105.77
15.7039     6188.82
15.7330     6126.99
15.7622     6156.58
15.7914     6179.56
15.8205     6301.98
15.8497     6257.66
15.8788     6306.50
15.9080     6263.71
15.9372     6240.47
15.9663     6280.51
15.9955     6323.24
16.0246     6278.71
16.0538     6156.54
16.0830     6174.87
16.1121     6369.14
16.1413     6285.55
16.1704     6292.47
16.1996     6289.66
16.2288     6286.37
16.2579     6186.78
16.2871     6171.59
16.3162     6298.87
16.3454     6278.13
16.3746     6261.59
16.4037     6273.71
16.4329     6274.28
16.4620     6296.55
16.4912     6226.54
16.5204     6241.74
16.5495     6355.05
16.5787     6333.90
16.6078     6362.86
16.6370     6292.85
16.6662     6225.21
16.6953     6190.64
16.7245     6129.11
16.7536     6245.14
16.7828     6315.52
16.8120     6255.24
16.8411     6183.18
16.8703     6169.10
16.8994     6184.12
16.9286     6242.18
16.9578     6268.76
16.9869     6207.83
17.0161     6203.94
17.0452     6279.92
17.0744     6268.78
17.1036     6251.22
17.1327     6247.04
17.1619     6203.20
17.1910     6187.49
17.2202     6200.46
17.2494     6245.04
17.2785     6235.63
17.3077     6231.91
17.3368     6334.69
17.3660     6316.83
17.3952     6273.56
17.4243     6332.81
17.4535     6359.98
17.4826     6297.99
17.5118     6172.44
17.5410     6221.53
17.5701     6261.48
17.5993     6245.89
17.6284     6300.48
17.6576     6281.00
17.6868     6238.86
17.7159     6283.51
17.7451     6239.35
17.7742     6222.89
17.8034     6172.54
17.8326     6227.94
17.8617     6335.40
17.8909     6273.17
17.9200     6257.71
17.9492     6368.85
17.9784     6391.42
18.0075     6386.71
18.0367     6426.55
18.0658     6286.32
18.0950     6299.83
18.1242     6287.00
18.1533     6267.28
18.1825     6321.22
18.2116     6390.96
18.2408     6281.25
18.2700     6263.31
18.2991     6250.23
18.3283     6378.45
18.3574     6362.88
18.3866     6449.04
18.4158     6374.29
18.4449     6359.73
18.4741     6372.56
18.5032     6343.36
18.5324     6271.82
18.5616     6323.78
18.5907     6247.14
18.6199     6293.07
18.6490     6476.30
18.6782     6341.68
18.7074     6243.88
18.7365     6310.81
18.7657     6359.49
18.7948     6228.30
18.8240     6321.92
18.8532     6324.59
18.8823     6365.33
18.9115     6277.25
18.9406     6230.61
18.9698     6292.40
18.9990     6417.08
19.0281     6376.92
19.0573     6169.82
19.0864     6338.16
19.1156     6431.61
19.1448     6374.49
19.1739     6417.40
19.2031     6389.39
19.2322     6364.37
19.2614     6252.68
19.2906     6307.88
19.3197     6404.43
19.3489     6130.97
19.3780     6206.43
19.4072     6166.90
19.4364     6367.64
19.4655     6271.32
19.4947     6290.15
19.5238     6358.34
19.5530     6270.46
19.5822     6364.61
19.6113     6454.61
19.6405     6376.00
19.6696     6428.98
19.6988     6282.73
19.7280     6342.37
19.7571     6372.24
19.7863     6313.98
19.8154     6292.54
19.8446     6422.61
19.8738     6507.89
19.9029     6395.60
19.9321     6331.81
19.9612     6372.29
19.9904     6314.23
20.0196     6312.49
20.0487     6313.66
20.0779     6265.84
20.1070     6229.33
20.1362     6385.99
20.1654     6388.39
20.1945     6325.22
20.2237     6293.38
20.2528     6385.86
20.2820     6454.67
20.3112     6389.25
20.3403     6334.99
20.3695     6285.51
20.3986     6173.69
20.4278     6251.08
20.4570     6379.48
20.4861     6316.10
20.5153     6304.55
20.5444     6320.56
20.5736     6399.06
20.6028     6440.54
20.6319     6385.94
20.6611     6342.45
20.6902     6336.37
20.7194     6311.58
20.7486     6345.43
20.7777     6315.49
20.8069     6286.11
20.8360     6300.51
20.8652     6298.76
20.8944     6282.03
20.9235     6420.30
20.9527     6377.11
20.9818     6291.47
21.0110     6348.92
21.0402     6310.20
21.0693     6337.41
21.0985     6319.86
21.1276     6391.42
21.1568     6271.39
21.1860     6267.57
21.2151     6314.11
21.2443     6297.91
21.2734     6306.89
21.3026     6421.15
21.3318     6332.89
21.3609     6350.61
21.3901     6338.52
21.4192     6312.59
21.4484     6508.66
21.4776     6341.63
21.5067     6515.29
21.5359     6331.43
21.5650     6252.20
21.5942     6395.04
21.6234     6231.94
21.6525     6290.66
21.6817     6254.96
21.7108     6336.77
21.7400     6355.35
21.7692     6401.28
21.7983     6271.21
21.8275     6254.65
21.8566     6361.63
21.8858     6452.74
21.9150     6353.99
21.9441     6275.23
21.9733     6338.34
22.0024     6379.51
22.0316     6364.81
22.0608     6396.18
22.0899     6424.50
22.1191     6483.29
22.1482     6440.47
22.1774     6376.56
22.2066     6384.13
22.2357     6396.85
22.2649     6399.92
22.2940     6375.75
22.3232     6417.58
22.3524     6451.37
22.3815     6394.15
22.4107     6390.82
22.4398     6441.32
22.4690     6412.69
22.4982     6327.61
22.5273     6322.59
22.5565     6373.47
22.5856     6422.02
22.6148     6458.20
22.6440     6408.06
22.6731     6374.21
22.7023     6386.91
22.7314     6415.44
22.7606     6368.51
22.7898     6393.45
22.8189     6385.23
22.8481     6366.00
22.8772     6346.59
22.9064     6321.80
22.9356     6448.24
22.9647     6350.07
22.9939     6365.98
23.0230     6370.05
23.0522     6340.65
23.0814     6365.86
23.1105     6320.85
23.1397     6270.93
23.1688     6319.72
23.1980     6266.03
23.2272     6341.01
23.2563     6421.38
23.2855     6530.51
23.3146     6438.99
23.3438     6308.53
23.3730     6536.73
23.4021     6385.04
23.4313     6318.53
23.4604     6315.82
23.4896     6349.08
23.5188     6269.57
23.5479     6399.42
23.5771     6298.41
23.6062     6432.16
23.6354     6402.89
23.6646     6623.13
23.6937     6501.06
23.7229     6459.44
23.7520     6489.06
23.7812     6493.58
23.8104     6425.73
23.8395     6477.51
23.8687     6465.21
23.8978     6447.69
23.9270     6447.03
23.9562     6341.33
23.9853     6396.41
24.0145     6397.40
24.0436     6402.64
24.0728     6395.56
24.1020     6347.81
24.1311     6296.21
24.1603     6328.44
24.1894     6403.73
24.2186     6516.54
24.2478     6530.51
24.2769     6401.72
24.3061     6376.05
24.3352     6351.78
24.3644     6275.60
24.3936     6308.55
24.4227     6360.47
24.4519     6338.71
24.4810     6307.72
24.5102     6286.51
24.5394     6332.32
24.5685     6451.42
24.5977     6505.63
24.6268     6396.50
24.6560     6359.79
24.6852     6447.96
24.7143     6394.89
24.7435     6474.64
24.7726     6423.07
24.8018     6375.96
24.8310     6520.15
24.8601     6459.23
24.8893     6357.69
24.9184     6382.71
24.9476     6338.19
24.9768     6444.02
25.0059     6427.17
25.0351     6412.58
25.0642     6425.91
25.0934     6383.08
25.1226     6328.02
25.1517     6472.66
25.1809     6371.59
25.2100     6518.99
25.2392     6516.03
25.2684     6391.11
25.2975     6525.56
25.3267     6282.55
25.3558     6453.13
25.3850     6446.66
25.4142     6463.15
25.4433     6516.86
25.4725     6451.66
25.5016     6422.05
25.5308     6433.52
25.5600     6442.73
25.5891     6550.80
25.6183     6542.04
25.6474     6503.73
25.6766     6545.70
25.7058     6646.70
25.7349     6473.54
25.7641     6496.07
25.7932     6376.41
25.8224     6446.59
25.8516     6582.82
25.8807     6648.42
25.9099     6500.68
25.9390     6537.48
25.9682     6493.11
25.9974     6459.64
26.0265     6469.28
26.0557     6561.61
26.0848     6583.99
26.1140     6585.13
26.1432     6612.02
26.1723     6571.09
26.2015     6591.88
26.2306     6612.71
26.2598     6564.97
26.2890     6472.64
26.3181     6415.57
26.3473     6485.13
26.3764     6477.33
26.4056     6442.26
26.4348     6560.09
26.4639     6592.12
26.4931     6571.29
26.5222     6602.45
26.5514     6504.71
26.5806     6431.43
26.6097     6493.20
26.6389     6528.38
26.6680     6497.13
26.6972     6443.36
26.7264     6474.56
26.7555     6520.19
26.7847     6466.07
26.8138     6465.58
26.8430     6444.50
26.8722     6398.91
26.9013     6366.91
26.9305     6367.73
26.9596     6452.08
26.9888     6556.06
27.0180     6491.23
27.0471     6507.83
27.0763     6476.25
27.1054     6511.41
27.1346     6464.70
27.1638     6366.81
27.1929     6375.78
27.2221     6393.38
27.2512     6488.51
27.2804     6488.25
27.3096     6531.22
27.3387     6451.38
27.3679     6482.73
27.3970     6608.83
27.4262     6562.77
27.4554     6480.53
27.4845     6378.56
27.5137     6434.66
27.5428     6420.58
27.5720     6426.73
27.6012     6492.29
27.6303     6548.69
27.6595     6540.13
27.6886     6552.29
27.7178     6570.80
27.7470     6484.90
27.7761     6464.50
27.8053     6559.71
27.8344     6524.30
27.8636     6546.66
27.8928     6631.19
27.9219     6588.23
27.9511     6537.75
27.9802     6421.33
28.0094     6582.92
28.0386     6634.79
28.0677     6400.56
28.0969     6659.88
28.1260     6653.31
28.1552     6555.02
28.1844     6557.52
28.2135     6636.30
28.2427     6452.41
28.2718     6584.01
28.3010     6440.77
28.3302     6370.01
28.3593     6539.43
28.3885     6576.76
28.4176     6569.08
28.4468     6613.45
28.4760     6701.67
28.5051     6610.64
28.5343     6553.13
28.5634     6532.44
28.5926     6669.59
28.6218     6512.31
28.6509     6635.34
28.6801     6455.58
28.7092     6485.85
28.7384     6521.84
28.7676     6580.02
28.7967     6580.07
28.8259     6575.18
28.8550     6527.77
28.8842     6482.65
28.9134     6427.07
28.9425     6291.18
28.9717     6517.05
29.0008     6641.54
29.0300     6633.48
29.0592     6632.04
29.0883     6445.93
29.1175     6665.73
29.1466     6460.57
29.1758     6585.46
29.2050     6436.07
29.2341     6442.63
29.2633     6526.51
29.2924     6591.26
29.3216     6465.31
29.3508     6454.19
29.3799     6515.67
29.4091     6523.87
29.4382     6658.78
29.4674     6599.84
29.4966     6422.92
29.5257     6725.59
29.5549     6621.51
29.5840     6577.07
29.6132     6587.76
29.6424     6447.44
29.6715     6339.65
29.7007     6415.07
29.7298     6578.48
29.7590     6547.61
29.7882     6579.21
29.8173     6664.81
29.8465     6554.16
29.8756     6500.60
29.9048     6519.75
29.9340     6604.75
29.9631     6572.92
29.9923     6465.03
30.0214     6552.01
30.0506     6580.43
30.0798     6534.57
30.1089     6419.75
30.1381     6522.01
30.1672     6476.22
30.1964     6470.31
30.2256     6491.83
30.2547     6478.93
30.2839     6465.91
30.3130     6490.84
30.3422     6384.38
30.3714     6482.16
30.4005     6620.02
30.4297     6513.54
30.4588     6481.26
30.4880     6585.31
30.5172     6488.04
30.5463     6434.61
30.5755     6416.67
30.6046     6461.71
30.6338     6422.16
30.6630     6320.97
30.6921     6442.95
30.7213     6453.22
30.7504     6442.18
30.7796     6375.82
30.8088     6415.54
30.8379     6431.03
30.8671     6401.29
30.8962     6432.98
30.9254     6471.43
30.9546     6496.42
30.9837     6459.13
31.0129     6500.29
31.0420     6516.07
31.0712     6443.11
31.1004     6503.97
31.1295     6537.30
31.1587     6481.51
31.1878     6458.84
31.2170     6534.04
31.2462     6532.40
31.2753     6435.58
31.3045     6506.06
31.3336     6418.76
31.3628     6350.42
31.3920     6388.88
31.4211     6412.15
31.4503     6388.05
31.4794     6428.70
31.5086     6479.07
31.5378     6525.43
31.5669     6546.28
31.5961     6434.75
31.6252     6436.56
31.6544     6469.53
31.6836     6473.69
31.7127     6577.35
31.7419     6548.54
31.7710     6557.44
31.8002     6494.29
31.8294     6402.36
31.8585     6372.17
31.8877     6423.71
31.9168     6478.77
31.9460     6556.01
31.9752     6571.02
32.0043     6485.19
32.0335     6479.67
32.0626     6503.68
32.0918     6553.04
32.1210     6569.85
32.1501     6595.44
32.1793     6503.84
32.2084     6452.31
32.2376     6518.30
32.2668     6500.95
32.2959     6478.06
32.3251     6494.49
32.3542     6481.84
32.3834     6511.55
32.4126     6603.41
32.4417     6531.71
32.4709     6525.31
32.5000     6637.67
32.5292     6614.69
32.5584     6548.81
32.5875     6545.34
32.6167     6577.07
32.6458     6496.00
32.6750     6506.62
32.7042     6471.92
32.7333     6422.26
32.7625     6504.25
32.7916     6399.97
32.8208     6463.49
32.8500     6561.30
32.8791     6500.79
32.9083     6499.81
32.9374     6602.73
32.9666     6580.64
32.9958     6464.54
33.0249     6499.71
33.0541     6475.29
33.0832     6507.40
33.1124     6506.88
33.1416     6606.50
33.1707     6625.20
33.1999     6640.22
33.2290     6664.72
33.2582     6595.73
33.2874     6628.49
33.3165     6606.44
33.3457     6595.26
33.3748     6559.87
33.4040     6549.21
33.4332     6525.24
33.4623     6547.98
33.4915     6528.81
33.5206     6511.61
33.5498     6531.18
33.5790     6341.93
33.6081     6388.91
33.6373     6442.99
33.6664     6460.48
33.6956     6445.55
33.7248     6509.61
33.7539     6451.13
33.7831     6396.96
33.8122     6399.07
33.8414     6545.10
33.8706     6643.00
33.8997     6637.61
33.9289     6542.36
33.9580     6530.80
33.9872     6514.42
34.0164     6434.39
34.0455     6392.05
34.0747     6403.43
34.1038     6429.89
34.1330     6428.91
34.1622     6475.96
34.1913     6473.85
34.2205     6497.96
34.2496     6495.72
34.2788     6471.31
34.3080     6490.48
34.3371     6537.16
34.3663     6525.24
34.3954     6548.72
34.4246     6560.28
34.4538     6477.84
34.4829     6493.81
34.5121     6511.00
34.5412     6412.59
34.5704     6427.01
34.5996     6556.34
34.6287     6576.69
34.6579     6592.01
34.6870     6566.60
34.7162     6627.34
34.7454     6677.81
34.7745     6556.79
34.8037     6630.64
34.8328     6664.15
34.8620     6551.71
34.8912     6521.88
34.9203     6591.81
34.9495     6573.68
34.9786     6548.73
35.0078     6623.09
35.0370     6548.39
35.0661     6604.63
35.0953     6650.26
35.1244     6635.85
35.1536     6591.91
35.1828     6684.19
35.2119     6639.71
35.2411     6577.27
35.2702     6571.88
35.2994     6577.07
35.3286     6517.25
35.3577     6476.70
35.3869     6678.29
35.4160     6660.31
35.4452     6716.78
35.4744     6638.31
35.5035     6781.79
35.5327     6679.57
35.5618     6677.14
35.5910     6539.21
35.6202     6465.38
35.6493     6617.54
35.6785     6620.04
35.7076     6573.63
35.7368     6596.04
35.7660     6766.19
35.7951     6568.99
35.8243     6688.66
35.8534     6570.29
35.8826     6576.05
35.9118     6748.54
35.9409     6580.97
35.9701     6637.46
35.9992     6393.49
36.0284     6774.43
36.0576     6404.71
36.0867     6660.26
36.1159     6678.53
36.1450     6601.14
36.1742     6610.91
36.2034     6554.98
36.2325     6644.69
36.2617     6557.98
36.2908     6711.50
36.3200     6564.62
36.3492     6675.16
36.3783     6577.90
36.4075     6643.58
36.4366     6468.96
36.4658     6653.70
36.4950     6483.86
36.5241     6500.17
36.5533     6740.19
36.5824     6602.02
36.6116     6670.82
36.6408     6559.83
36.6699     6543.73
36.6991     6469.21
36.7282     6493.67
36.7574     6664.11
36.7866     6576.53
36.8157     6708.80
36.8449     6585.64
36.8740     6523.53
36.9032     6512.94
36.9324     6497.51
36.9615     6512.36
36.9907     6588.25
37.0198     6523.01
37.0490     6682.90
37.0782     6583.00
37.1073     6672.62
37.1365     6647.28
37.1656     6579.40
37.1948     6701.80
37.2240     6699.54
37.2531     6666.64
37.2823     6548.65
37.3114     6602.95
37.3406     6643.13
37.3698     6601.01
37.3989     6638.14
37.4281     6682.74
37.4572     6685.84
37.4864     6710.79
37.5156     6641.47
37.5447     6606.31
37.5739     6601.11
37.6030     6691.97
37.6322     6656.11
37.6614     6640.47
37.6905     6674.11
37.7197     6643.14
37.7488     6555.57
37.7780     6620.71
37.8072     6727.11
37.8363     6731.59
37.8655     6692.91
37.8946     6631.32
37.9238     6600.15
37.9530     6559.13
37.9821     6568.33
38.0113     6649.50
38.0404     6685.19
38.0696     6717.39
38.0988     6617.42
38.1279     6609.91
38.1571     6660.19
38.1862     6651.94
38.2154     6659.12
38.2446     6581.43
38.2737     6596.18
38.3029     6656.88
38.3320     6620.09
38.3612     6565.92
38.3904     6638.23
38.4195     6650.94
38.4487     6631.91
38.4778     6687.17
38.5070     6594.43
38.5362     6586.84
38.5653     6621.10
38.5945     6729.37
38.6236     6643.11
38.6528     6662.05
38.6820     6628.15
38.7111     6619.28
38.7403     6663.96
38.7694     6693.30
38.7986     6692.26
38.8278     6672.04
38.8569     6601.67
38.8861     6568.94
38.9152     6562.04
38.9444     6646.40
38.9736     6664.22
39.0027     6609.71
39.0319     6684.59
39.0610     6604.16
39.0902     6713.94
39.1194     6662.68
39.1485     6497.77
39.1777     6491.73
39.2068     6593.23
39.2360     6708.56
39.2652     6653.78
39.2943     6684.17
39.3235     6727.30
39.3526     6644.73
39.3818     6835.65
39.4110     6701.84
39.4401     6493.35
39.4693     6655.20
39.4984     6531.11
39.5276     6740.90
39.5568     6522.70
39.5859     6676.97
39.6151     6559.12
39.6442     6427.99
39.6734     6661.92
39.7026     6641.39
39.7317     6556.69
39.7609     6597.96
39.7900     6709.29
39.8192     6698.36
39.8484     6686.03
39.8775     6739.93
39.9067     6551.00
39.9358     6669.89
39.9650     6720.16
39.9942     6680.32
40.0233     6606.57
40.0525     6613.34
40.0816     6573.29
40.1108     6633.28
40.1400     6477.87
40.1691     6632.77
40.1983     6633.90
40.2274     6594.84
40.2566     6619.37
40.2858     6615.43
40.3149     6647.80
40.3441     6704.55
40.3732     6741.36
40.4024     6668.90
40.4316     6662.13
40.4607     6642.63
40.4899     6653.21
40.5190     6711.53
40.5482     6748.28
40.5774     6748.30
40.6065     6707.77
40.6357     6678.51
40.6648     6604.55
